label,rating,review
negtive,3,The side chipped after one day of using| Sent back through warranty it was easy | Phone is curved so screen did not fit on sides dust got under looks dirty
positive,4,I really liked it| and then I dropped it on a tile floor| It now has a spider web break in the corner| But that's better than a crack on the phone's screen!
positive,4,I am happy that the protectors no longer feel like rubber| So far it is doing it's job and looks great| Knock on wood that I don't need to test it's limits|
positive,5,I love Zagg| The associate put the protector on for me| Great customer service| Phone has dropped numerous of times and phone dont have a mark on it
positive,5,This stuff is the greatest you can ever buy! I had it on my LG G3 and it saved my screen countless times| it is a necessity| So far no issues on the s7
negtive,3,This shield is good but overall I don't like it| I crackled it within the first week and it's very sensitive to the smallest fall| Will not purchase again|
negtive,1,After 3 days this screen protector has already lifted in 3 areas| I would not recommend purchasing this product|
positive,5,I had Zagg screen protector on my other phone & it definitely worked! Saved my screen & replacement was simple| Would not have a phone without it1
positive,5,I dropped my phone and the screen protector worked as it said it would| Just a small scratch on the corner of the protector| My screen has no damage| Great!
negtive,3,I bought this item on Black Friday and it cracked before Christmas| it has protected my phone and I do have a warranty| but it is just disappointing
positive,5,I like this glass one a lot better than the usual film screen protectors| Much easier to apply & I don't need to clean off the finger printsas much|
positive,5,I like this screen protector because it actually works| The clarity is great and if necessary the protector will break before your phone screen does
positive,4,Has protected my screen from some drops| but does crack on the edge| probably from change in my pocket| Can see the phone screen much more clearly
positive,4,Good protection for expensive iPhone although there is a slight lift happening on the edge
positive,5,I have used other screen shields and I was not happy with them however| this one seems great| No fog| wrinkles| bubbles| or discoloration have developed|
positive,5,Great Product| Love the glass| Used this on my iPhone| This one was for one of my children| So I know the replacement of this will be easy| if needed|
positive,5,I have really put this to good use| I have fsent the cover back twice for replacement| what a great deal and great protection
positive,4,I haven't dropped my phone yet| so not sure how protective this is in that situation| but it seems like decent protection as best I can tell|
positive,4,Its durable| I bought mine and it was slightly cracked| I was told that the zagg company gives me a life time warranty
